timestep	potential_energy	temperature
179999	8328424.868	1.010488257
359999	8337793.181	1.003994156
539999	8331083.068	1.002109899
719999	8335132.265	0.9983209695
899999	8343797.469	1.002571765
1079999	8335070.603	0.99334641
1259999	8347775.409	0.9947980204
1439999	8341018.383	1.001318233
1619999	8342067.142	0.9945464618
1799999	8340759.913	1.002880781
1979999	8341281.136	1.015254087
2159999	8343483.886	1.008971524
2339999	8334478.478	1.002900446
2519999	8333305.879	1.000915729
2699999	8344602.666	1.006448302
2879999	8336998.914	0.9971409535
3059999	8347630.832	1.001506549
3239999	8339403.387	1.0065275
3419999	8336174.004	1.00427464
3599999	8336745.036	1.002577214
3779999	8342316.995	0.9972952865
3959999	8339667.375	0.9945977307
4139999	8324276.313	0.9975563423
4319999	8333425.271	0.9900704012
4499999	8337942.95	1.00087144
4679999	8339168.111	0.9963076646
4859999	8320325.298	0.9998718471
5039999	8336830.335	1.006525797
5219999	8326671.674	1.001394355
5399999	8321085.021	1.009879503
5579999	8339699.808	1.003791557
5759999	8337051.205	1.000803516
5939999	8338937.347	1.004020418
6119999	8346985.546	0.9986494972
6299999	8347838.646	1.003784778
6479999	8344558.364	0.9918795102
6659999	8338835.398	1.007778873
6839999	8330034.784	1.00273902
7019999	8339969.984	1.004285762
7199999	8337062.222	0.9976533892
7379999	8339868.268	1.003792741
7559999	8344906.511	0.991680938
7739999	8344147.429	0.994386686
7919999	8341977.332	1.000706292
8099999	8354597.015	1.004735048
8279999	8321069.011	0.992096976
8459999	8325339.119	1.006886221
8639999	8336580.649	1.009568216
8819999	8337953.009	1.000868239
8999999	8337108.662	0.9946510033
9179999	8335251.845	0.991331215
9359999	8346862.329	0.9985941448
9539999	8332605.972	1.000888837
9719999	8326002.16	0.9982084167
9899999	8344661.249	1.002715165
10079999	8333320.499	0.9947805143
10259999	8318951.362	0.9993355936
10439999	8333847.887	1.000649691
10619999	8346764.802	0.9988476984
10799999	8332552.554	1.000507174
10979999	8330457.346	1.006021802
11159999	8323647.809	1.004146946
11339999	8342033.607	0.9999374029
11519999	8344088.919	0.9970358124
11699999	8337490.234	0.993805127
11879999	8345781.252	0.9939889509
12059999	8345580.691	1.009272641
12239999	8336054.652	0.992670822
12419999	8337171.187	1.001481153
12599999	8327578.22	0.9989729702
12779999	8336670.687	1.000421586
12959999	8335775.131	1.00717012
13139999	8335323.887	0.9988972088
13319999	8342113.783	0.9953468373
13499999	8331037.117	1.010119188
13679999	8338616.237	0.992668499
13859999	8341226.583	1.006389321
14039999	8340022.757	0.9944200138
14219999	8344824.231	0.9931568711
14399999	8330569.879	0.9951982978
14579999	8343059.336	1.002586695
14759999	8342788.925	1.004470339
14939999	8328375.781	0.9963310045
15119999	8339019.824	0.9963895428
15299999	8347818.888	1.003387691
15479999	8336885.297	1.001089457
15659999	8336436.396	0.9927170919
15839999	8320122.602	0.997418724
16019999	8347852.835	0.9947776818
16199999	8344697.536	1.002603355
16379999	8349433.358	0.9989236827
16559999	8350224.137	1.002358176
16739999	8343666.974	1.002449991
16919999	8324344.824	0.9976107103
17099999	8353839.751	1.003423945
17279999	8347857.479	0.9978141596
17459999	8340302.451	1.009155917
17639999	8346664.078	0.9943821878
17819999	8332666.818	1.004578251
17999999	8328523.774	0.9930343538
18179999	8334206.228	1.012460619
18359999	8331806.057	1.002094697
18539999	8347376.097	1.000688552
18719999	8344504.615	0.9965778066
18899999	8351735.969	1.005360128
