timestep	potential_energy	temperature
179999	11114398.63	0.9985037988
359999	11134495.34	1.000498299
539999	10957206.47	1.001430314
719999	10939957.77	0.9949168095
899999	10997175.6	0.9871341394
1079999	10960404.85	1.013773723
1259999	10942609.88	0.998045984
1439999	11144361.36	1.001577061
1619999	10977610.97	0.9979678741
1799999	11153955.63	1.004634004
1979999	11028877.81	1.002758883
2159999	10926297.62	0.997416471
2339999	10946125.58	1.000709164
2519999	11087017.69	0.997677288
2699999	11014967.47	0.9977428264
2879999	10958881.24	1.002839656
3059999	10931053.98	0.9945237446
3239999	11068922.23	1.004258218
3419999	10937436.78	0.9965871926
3599999	10998582.74	1.006244039
3779999	11030047.81	1.005595392
3959999	11117456.69	0.9978874521
4139999	10968069.76	0.9977609882
4319999	10937934.87	1.004320454
4499999	11083791.73	1.017834542
4679999	11095337.85	0.9986040142
4859999	11325374.37	0.9978675099
5039999	11213448.5	0.9966575947
5219999	11016612.5	1.003974269
5399999	11157914.39	1.009295601
5579999	11233317.07	0.9931890536
5759999	10976277.14	1.004130997
5939999	10967142.37	1.007185689
6119999	11010028.12	0.9957404467
6299999	11151852.44	0.9932056777
6479999	10932927.09	0.993576168
6659999	11145016.91	0.9981295311
6839999	10932309.09	0.9960582558
7019999	10964193.49	1.003079709
7199999	11231635.01	1.002951631
7379999	10941858.23	0.997435914
7559999	11056948.8	1.001159979
7739999	10965033.92	1.006804976
7919999	10978404.62	1.001338201
8099999	11135174.22	0.9963455733
8279999	10986934.97	1.00253323
8459999	11083967.2	1.000321715
8639999	11154796.49	0.9935997018
8819999	10915277.07	1.005501244
8999999	10980984.69	1.008325696
9179999	10952137.06	1.009686112
9359999	11016965.98	0.9950819601
9539999	11139404.58	0.9907635614
9719999	11113333.44	1.006065048
9899999	10957977.9	1.008947395
10079999	11027475.33	1.000215194
10259999	11047115.03	1.004465285
10439999	11103913.09	1.001864307
10619999	10932236.76	1.007285069
10799999	10936627.8	0.9991331753
10979999	10929230.77	1.006152917
11159999	11323488.33	0.9903128104
11339999	10932908.17	0.9967545138
11519999	10991916.71	0.9943188647
11699999	11241730.25	1.002609852
11879999	10925631.72	0.9996241099
12059999	11257164.51	0.9997186169
12239999	11267356.03	0.997621792
12419999	11155778.97	0.9998903326
12599999	11049917.63	1.012823917
12779999	11125861.75	1.00287707
12959999	10969761.26	0.9968154015
13139999	10932958.04	0.9979578836
13319999	10967720.76	1.001430355
13499999	11287212.07	1.011691745
13679999	11103937.91	0.9950087066
13859999	10963743.32	1.017726047
14039999	10967868.21	1.001483288
14219999	10989505.98	0.9993360911
14399999	10970722.51	1.007778833
14579999	11060909.18	0.9926302959
14759999	11769028.43	0.9988298405
14939999	11090138.98	1.004301871
15119999	11105238.34	0.9926789789
15299999	10931512.82	0.9988233245
15479999	10940864.24	1.011886247
15659999	10971160.46	0.997259896
15839999	10952518.3	0.9968111263
16019999	10966380.51	0.9996386024
16199999	11140551.78	0.9967394143
16379999	11092209.42	1.000504074
16559999	10922245.02	0.9963763981
16739999	10949885.31	1.004965376
16919999	10965140.42	1.003509745
17099999	10916545.32	1.010324216
17279999	10966567.52	0.9983749568
17459999	11142188.87	1.005446148
17639999	10961052.68	1.006409472
17819999	10927933.9	1.003611461
17999999	11136000.47	0.9898850379
18179999	11211434.36	1.000088178
18359999	10961863.88	1.002835155
18539999	11133791.39	1.00113864
18719999	11031616.65	1.004382411
18899999	11124981.06	1.002253566
