timestep	potential_energy	temperature
179999	15379178.24	0.9950208238
359999	15397599.33	0.9987940747
539999	18064825.54	1.0033309
719999	17131953.91	0.9975246202
899999	15395151.07	0.9928035487
1079999	18072444.13	0.9989829322
1259999	18047525.22	1.001483571
1439999	17907929.82	1.004894459
1619999	18240627.35	0.9932675858
1799999	18216866.28	0.9916116608
1979999	17389149.59	1.003268376
2159999	15367669.36	0.9971624218
2339999	15436123.62	1.010561232
2519999	16049945.45	0.9999468549
2699999	15396430.75	0.9947598976
2879999	15379736.79	1.001817176
3059999	15558110.37	0.9882785671
3239999	15410392.92	0.9988171441
3419999	17706796.41	1.002030329
3599999	15372011.04	1.003258155
3779999	16967278.68	0.9913388938
3959999	15373181.47	0.9966425127
4139999	15396258.38	0.9939802551
4319999	15677565.11	0.9985590505
4499999	18508882.37	1.00370467
4679999	18916719	1.003905616
4859999	15685449.89	1.007880435
5039999	15389747.06	0.9977795604
5219999	15393372.24	0.9949245112
5399999	15645271.82	0.9958661221
5579999	16307164.99	1.001302261
5759999	18104768.9	0.9888342431
5939999	18459119.46	0.9923468753
6119999	16160351.34	1.004020031
6299999	15654083.99	1.00359492
6479999	15400652.78	1.000828364
6659999	16342116.42	0.9972980125
6839999	15379322.71	0.9961076163
7019999	15639365.89	0.9970106223
7199999	15387757.06	1.001340917
7379999	18032322.48	1.005535389
7559999	17069173.79	0.9963814029
7739999	15387180.74	0.9968546842
7919999	16163782.49	1.000427909
8099999	16372454.25	1.002092019
8279999	15405055.41	0.9998716023
8459999	15416709.44	0.9938097646
8639999	15384470.84	1.004387416
8819999	15400849.72	0.9982048551
8999999	18081506.65	1.004725722
9179999	16509580.35	0.9961353269
9359999	18154216.9	0.9944572108
9539999	18895053.2	1.002847262
9719999	15388340.45	1.006494749
9899999	15403279.44	1.005232566
10079999	16141036.16	1.006127801
10259999	15398199.98	0.9985869598
10439999	15550296.12	0.9958506777
10619999	15414309.81	0.9995623522
10799999	15393160.63	1.004377105
10979999	15397297.14	1.003816222
11159999	15393807.63	1.001433908
11339999	15417366.71	1.001692765
11519999	15370452.53	1.000706895
11699999	15389803.59	1.003946484
11879999	18454018.54	1.005156395
12059999	18140982.2	1.002736245
12239999	18159105.48	0.9955144376
12419999	15585306.63	1.00419836
12599999	15397719.29	0.9986808462
12779999	15428405.58	0.9993515788
12959999	17753598.48	1.001106764
13139999	15552993.44	1.002310984
13319999	15462994.17	0.9989647153
13499999	16990512.59	1.013189735
13679999	15379132.96	0.9975137102
13859999	15381734.68	0.9961227776
14039999	15373010.35	1.004164259
14219999	16432701.08	1.013801745
14399999	15982215.96	0.9974238682
14579999	15452612.92	1.008291994
14759999	15431189	1.008887232
14939999	15423622.68	1.006951724
15119999	19992874.13	1.006455299
15299999	15392981.38	0.9941816369
15479999	15431907	0.9929399358
15659999	15427675.33	1.005873951
15839999	15394536.07	1.000021355
16019999	15414199.7	1.009112209
16199999	18203732.93	0.9981438383
16379999	18480159.52	1.004018687
16559999	16385895.4	1.00882398
16739999	15452689.27	1.004861495
16919999	15403020.7	1.004884784
17099999	15470502.22	1.000514815
17279999	15391692.93	0.9976295524
17459999	16358487.13	1.000571546
17639999	18037646.3	0.9966600413
17819999	18164821.01	0.9996345722
17999999	17957203.46	1.000881824
18179999	18723312.2	0.9913619702
18359999	17915890.47	1.008817408
18539999	15403435.89	0.999483932
18719999	16980264.86	1.000149187
18899999	15420632.97	1.00315454
